,year,month,state,monthly_num_plants,total_facility_age,total_weighted_facility_age,date,yearly_num_plants
6798,2008,8,DE,10,1052,78256563.56,2008-08,7
6799,2008,8,FL,68,7366,2136650884.79,2008-08,59
6800,2008,8,GA,32,3616,1480139063.16,2008-08,23
6801,2008,8,IA,27,2865,547999678.8,2008-08,26
6802,2008,8,ID,4,350,15728245.73,2008-08,4
6803,2008,8,IL,58,6104,1488742077.39,2008-08,48
6804,2008,8,IN,40,4598,1901253582.64,2008-08,37
6805,2008,8,KS,23,2872,556310372.19,2008-08,15
6806,2008,8,KY,27,3537,1294660543.02,2008-08,23
6807,2008,8,LA,30,3270,753945727.73,2008-08,29
6808,2008,8,MA,34,3641,323611203.2,2008-08,23
6809,2008,8,MD,15,2010,413662833.2,2008-08,13
6810,2008,8,ME,6,621,53595405.98,2008-08,6
6811,2008,8,MI,47,4723,893242722.99,2008-08,35
6812,2008,8,MN,31,2543,458222925.77,2008-08,31
6813,2008,8,MO,34,3692,1257804401.9,2008-08,36
6814,2008,8,MS,24,2466,410207827.37,2008-08,20
6815,2008,8,MT,4,449,239106369.75,2008-08,5
6816,2008,8,NC,36,3111,886148724.0899999,2008-08,30
6817,2008,8,ND,7,980,373083485.59999996,2008-08,7
6818,2008,8,NE,13,1556,312232830.68,2008-08,13
6819,2008,8,NH,7,731,104333190.97,2008-08,5
6820,2008,8,NJ,43,4541,340526838.28000003,2008-08,34
6821,2008,8,NM,13,1394,461584951.02,2008-08,15
6822,2008,8,NV,14,1336,271210371.02,2008-08,13
6823,2008,8,NY,87,9357,756520395.74,2008-08,78
6824,2008,8,OH,49,5255,1891701551.72,2008-08,34
6825,2008,8,OK,22,2657,853868041.31,2008-08,20
6826,2008,8,OR,7,671,192517338.38,2008-08,7
6827,2008,8,PA,75,8409,1615194989.24,2008-08,70
6828,2008,8,RI,6,666,54957276.18,2008-08,6
6829,2008,8,SC,29,2746,647022159.26,2008-08,20
6830,2008,8,SD,5,523,48378552.78999999,2008-08,5
6831,2008,8,TN,17,1654,865398733.66,2008-08,10
6832,2008,8,TX,117,12735,3860826969.95,2008-08,110
6833,2008,8,UT,11,1072,512829869.10999995,2008-08,10
6834,2008,8,VA,39,3138,466531684.26,2008-08,33
6835,2008,8,VT,1,140,1655815.0,2008-08,1
6836,2008,8,WA,9,585,178343991.97,2008-08,8
6837,2008,8,WI,35,4075,711761222.08,2008-08,31
6838,2008,8,WV,24,2706,1329328750.96,2008-08,19
6839,2008,8,WY,9,1047,618605753.54,2008-08,8
6840,2008,9,AL,30,2868,1135280071.53,2008-09,19
6841,2008,9,AR,14,1386,327446520.0,2008-09,11
6842,2008,9,AZ,24,2505,888496672.08,2008-09,24
6843,2008,9,CA,92,7737,855653130.93,2008-09,86
6844,2008,9,CO,24,2730,498948405.3,2008-09,24
6845,2008,9,CT,22,1992,88125276.12,2008-09,16
6846,2008,9,DC,1,90,0.0,2008-09,0
6847,2008,9,DE,9,1080,77299814.82,2008-09,7
6848,2008,9,FL,64,7017,2000631756.6,2008-09,59
6849,2008,9,GA,30,3363,1394204512.47,2008-09,23
6850,2008,9,IA,27,2892,473784916.71,2008-09,26
6851,2008,9,ID,3,213,17031386.279999997,2008-09,4
6852,2008,9,IL,60,6348,1275056369.34,2008-09,48
6853,2008,9,IN,39,4548,1641693180.6299999,2008-09,37
6854,2008,9,KS,18,2352,490307432.48999995,2008-09,15
6855,2008,9,KY,26,3420,1251140884.59,2008-09,23
6856,2008,9,LA,33,3708,628555694.0699999,2008-09,29
6857,2008,9,MA,34,3678,330811611.75,2008-09,23
6858,2008,9,MD,14,1884,378593454.9,2008-09,13
6859,2008,9,ME,6,627,61354148.31,2008-09,6
6860,2008,9,MI,44,4479,796213442.7,2008-09,35
6861,2008,9,MN,30,2511,407865430.32,2008-09,31
6862,2008,9,MO,33,3615,1040222805.51,2008-09,36
6863,2008,9,MS,20,2058,325261316.04,2008-09,20
6864,2008,9,MT,4,453,210327576.23999998,2008-09,5
6865,2008,9,NC,36,3147,762434281.98,2008-09,30
6866,2008,9,ND,7,987,355288243.98,2008-09,7
6867,2008,9,NE,13,1614,260811293.4,2008-09,13
6868,2008,9,NH,6,678,85667903.97,2008-09,5
6869,2008,9,NJ,43,4701,328888039.17,2008-09,34
6870,2008,9,NM,15,1509,395715707.52,2008-09,15
6871,2008,9,NV,13,1209,235376055.48,2008-09,13
6872,2008,9,NY,83,9015,691465836.78,2008-09,78
6873,2008,9,OH,51,5478,1742982550.86,2008-09,34
6874,2008,9,OK,21,2598,678086205.27,2008-09,20
6875,2008,9,OR,7,678,177839455.70999998,2008-09,7
6876,2008,9,PA,72,8190,1470314301.27,2008-09,70
6877,2008,9,RI,6,672,48519879.63,2008-09,6
6878,2008,9,SC,27,2562,514058299.77000004,2008-09,20
6879,2008,9,SD,5,528,40948202.94,2008-09,5
6880,2008,9,TN,16,1560,822732591.63,2008-09,10
6881,2008,9,TX,114,12537,3073780868.4,2008-09,110
6882,2008,9,UT,11,1083,507604195.02,2008-09,10
6883,2008,9,VA,39,3177,416766855.03,2008-09,33
6884,2008,9,VT,1,141,3271164.75,2008-09,1
6885,2008,9,WA,9,594,201797049.15,2008-09,8
6886,2008,9,WI,35,4143,572596726.38,2008-09,31
6887,2008,9,WV,23,2565,1033530594.78,2008-09,19
6888,2008,9,WY,8,969,601462399.8,2008-09,8
6889,2008,10,AL,23,2597,1067116439.72,2008-10,19
6890,2008,10,AR,11,1025,349257114.87,2008-10,11
6891,2008,10,AZ,23,2441,839496391.9499999,2008-10,24
6892,2008,10,CA,90,7704,788048121.65,2008-10,86
6893,2008,10,CO,24,2694,494798592.73,2008-10,24
6894,2008,10,CT,15,1674,103307511.81,2008-10,16
6895,2008,10,DC,1,91,0.0,2008-10,0
6896,2008,10,DE,6,744,50843243.55,2008-10,7
6897,2008,10,FL,65,7190,1727684250.23,2008-10,59
6898,2008,10,GA,20,2393,1078849560.63,2008-10,23
6899,2008,10,IA,23,2747,533853139.38,2008-10,26
6900,2008,10,ID,4,358,11178056.389999999,2008-10,4
6901,2008,10,IL,43,5302,1299283448.96,2008-10,48
6902,2008,10,IN,35,4460,1597446650.66,2008-10,37
6903,2008,10,KS,16,2110,438492963.65999997,2008-10,15
6904,2008,10,KY,22,3310,1190432377.94,2008-10,23
6905,2008,10,LA,30,3315,584738540.0,2008-10,29
6906,2008,10,MA,22,2716,344605970.54,2008-10,23
6907,2008,10,MD,12,1665,274307949.96000004,2008-10,13
6908,2008,10,ME,6,633,57729446.69,2008-10,6
6909,2008,10,MI,37,4189,760233373.25,2008-10,35
6910,2008,10,MN,27,2478,354416479.82,2008-10,31
6911,2008,10,MO,35,3557,1013460417.48,2008-10,36
6912,2008,10,MS,19,2065,345193298.77,2008-10,20
6913,2008,10,MT,4,457,243348508.71000004,2008-10,5
6914,2008,10,NC,29,2858,620678698.21,2008-10,30
6915,2008,10,ND,7,994,360416899.56,2008-10,7
6916,2008,10,NE,11,1385,224788413.83,2008-10,13
6917,2008,10,NH,4,457,85031726.67,2008-10,5
6918,2008,10,NJ,35,3872,213110693.8,2008-10,34
6919,2008,10,NM,14,1283,420077620.6,2008-10,15
6920,2008,10,NV,13,1243,189772646.46,2008-10,13
6921,2008,10,NY,72,8106,621650330.67,2008-10,78
6922,2008,10,OH,33,4563,1756590944.0800002,2008-10,34
6923,2008,10,OK,21,2619,658216111.17,2008-10,20
6924,2008,10,OR,7,685,196578350.4,2008-10,7
6925,2008,10,PA,60,7128,1524128630.96,2008-10,70
6926,2008,10,RI,6,678,56623060.7,2008-10,6
6927,2008,10,SC,17,2129,419287068.85,2008-10,20
6928,2008,10,SD,4,391,44593019.69,2008-10,5
6929,2008,10,TN,8,1103,762840058.94,2008-10,10
6930,2008,10,TX,110,12137,2857635639.14,2008-10,110
6931,2008,10,UT,11,1094,507350517.66,2008-10,10
6932,2008,10,VA,31,2890,332114716.90000004,2008-10,33
6933,2008,10,VT,1,142,3826900.0,2008-10,1
6934,2008,10,WA,7,484,204484213.07999998,2008-10,8
6935,2008,10,WI,28,3634,588158994.59,2008-10,31
6936,2008,10,WV,19,2434,1008754908.3199999,2008-10,19
6937,2008,10,WY,9,1065,572573150.51,2008-10,8
6938,2008,11,AL,21,2496,1110026688.24,2008-11,19
6939,2008,11,AR,11,1030,402145175.98,2008-11,11
6940,2008,11,AZ,23,2464,709270402.34,2008-11,24
6941,2008,11,CA,86,7411,701890962.56,2008-11,86
6942,2008,11,CO,24,2778,504107590.45,2008-11,24
6943,2008,11,CT,12,1311,76403738.37,2008-11,16
6944,2008,11,DC,1,92,0.0,2008-11,0
6945,2008,11,DE,6,750,86253656.09,2008-11,7
6946,2008,11,FL,64,7076,1425797910.23,2008-11,59
6947,2008,11,GA,24,2937,1096012701.4,2008-11,23
6948,2008,11,IA,21,2649,512635571.43,2008-11,26
6949,2008,11,ID,2,175,9008352.91,2008-11,4
6950,2008,11,IL,43,5243,1308493966.56,2008-11,48
6951,2008,11,IN,33,4356,1599912794.67,2008-11,37
6952,2008,11,KS,17,2245,463216880.59999996,2008-11,15
6953,2008,11,KY,22,3278,1286836181.32,2008-11,23
6954,2008,11,LA,29,3283,542827497.58,2008-11,29
6955,2008,11,MA,23,2857,377115195.7,2008-11,23
6956,2008,11,MD,12,1677,334901213.74,2008-11,13
6957,2008,11,ME,6,639,68864331.00999999,2008-11,6
6958,2008,11,MI,36,4125,834206359.7,2008-11,35
6959,2008,11,MN,28,2378,390066194.64,2008-11,31
6960,2008,11,MO,31,3353,943054183.05,2008-11,36
6961,2008,11,MS,20,2089,263528506.5,2008-11,20
6962,2008,11,MT,5,523,247156599.98,2008-11,5
6963,2008,11,NC,31,3053,702714350.38,2008-11,30
6964,2008,11,ND,7,1001,390602834.05,2008-11,7
6965,2008,11,NE,12,1509,230579644.95,2008-11,13
6966,2008,11,NH,4,461,96050561.51,2008-11,5
6967,2008,11,NJ,30,3522,215177183.57,2008-11,34
6968,2008,11,NM,15,1440,429229383.46000004,2008-11,15
6969,2008,11,NV,12,1173,206426477.91,2008-11,13
6970,2008,11,NY,73,8333,607595004.16,2008-11,78
6971,2008,11,OH,32,4480,1815328025.52,2008-11,34
6972,2008,11,OK,20,2560,626143802.86,2008-11,20
6973,2008,11,OR,7,692,181029146.93,2008-11,7
6974,2008,11,PA,66,7947,1470062147.06,2008-11,70
6975,2008,11,RI,5,562,40915825.45,2008-11,6
6976,2008,11,SC,19,2363,485783072.97,2008-11,20
6977,2008,11,SD,4,395,43716198.94,2008-11,5
6978,2008,11,TN,9,1224,726457133.89,2008-11,10
6979,2008,11,TX,106,11738,2567849190.73,2008-11,110
6980,2008,11,UT,10,1073,501532486.13,2008-11,10
6981,2008,11,VA,31,2897,382189922.23,2008-11,33
6982,2008,11,VT,1,143,3493633.0,2008-11,1
6983,2008,11,WA,8,601,174109267.52,2008-11,8
6984,2008,11,WI,31,3764,558091470.09,2008-11,31
6985,2008,11,WV,19,2537,1024632852.19,2008-11,19
6986,2008,11,WY,9,1074,559411145.6700001,2008-11,8
6987,2008,12,AL,19,2352,1065370578.66,2008-12,19
6988,2008,12,AR,11,1047,406955106.12,2008-12,11
6989,2008,12,AZ,24,2577,745171362.21,2008-12,24
6990,2008,12,CA,86,7338,741239250.96,2008-12,86
6991,2008,12,CO,24,2802,581790440.07,2008-12,24
6992,2008,12,CT,16,1848,93914717.01,2008-12,16
6993,2008,12,DC,1,93,0.0,2008-12,0
6994,2008,12,DE,7,885,90443476.8,2008-12,7
6995,2008,12,FL,59,6513,1389165658.5,2008-12,59
6996,2008,12,GA,23,2754,1182384060.21,2008-12,23
6997,2008,12,IA,26,2928,566138702.28,2008-12,26
6998,2008,12,ID,4,366,15794854.499999998,2008-12,4
6999,2008,12,IL,48,5856,1402838747.94,2008-12,48
7000,2008,12,IN,37,4746,1888603027.3799999,2008-12,37
7001,2008,12,KS,15,1923,521589601.22999996,2008-12,15
7002,2008,12,KY,23,3381,1319535618.09,2008-12,23
7003,2008,12,LA,29,3246,637789002.9,2008-12,29
7004,2008,12,MA,23,2889,351721483.26,2008-12,23
7005,2008,12,MD,13,1833,427821345.0,2008-12,13
7006,2008,12,ME,6,645,60432221.1,2008-12,6
7007,2008,12,MI,35,4047,892590521.67,2008-12,35
7008,2008,12,MN,31,2613,491905414.32,2008-12,31
7009,2008,12,MO,36,3786,1099715708.49,2008-12,36
7010,2008,12,MS,20,2118,294708454.17,2008-12,20
7011,2008,12,MT,5,528,253386417.33,2008-12,5
7012,2008,12,NC,30,2940,674788327.77,2008-12,30
7013,2008,12,ND,7,1008,399423189.6,2008-12,7
7014,2008,12,NE,13,1590,295464830.07,2008-12,13
7015,2008,12,NH,5,633,101255364.63,2008-12,5
7016,2008,12,NJ,34,3954,225815314.62,2008-12,34
7017,2008,12,NM,15,1551,462413648.31,2008-12,15
7018,2008,12,NV,13,1248,253853753.43,2008-12,13
7019,2008,12,NY,78,8979,668928023.64,2008-12,78
7020,2008,12,OH,34,4668,1887854034.18,2008-12,34
7021,2008,12,OK,20,2517,730795838.8199999,2008-12,20
7022,2008,12,OR,7,699,206907763.2,2008-12,7
7023,2008,12,PA,70,8376,1652448358.62,2008-12,70
7024,2008,12,RI,6,690,51922113.839999996,2008-12,6
7025,2008,12,SC,20,2493,486717349.26,2008-12,20
7026,2008,12,SD,5,543,51921935.73,2008-12,5
7027,2008,12,TN,10,1377,642992509.74,2008-12,10
7028,2008,12,TX,110,12489,2887445426.91,2008-12,110
7029,2008,12,UT,10,1083,524615224.74,2008-12,10
7030,2008,12,VA,33,3054,462120488.04,2008-12,33
7031,2008,12,VT,1,144,2646972.0,2008-12,1
7032,2008,12,WA,8,609,197474143.14000002,2008-12,8
7033,2008,12,WI,31,3732,669378655.26,2008-12,31
7034,2008,12,WV,19,2556,1188867130.08,2008-12,19
7035,2008,12,WY,8,993,650684800.2,2008-12,8
7036,2009,1,AL,23,2666,1129756093.39,2009-01,19
7037,2009,1,AR,13,1159,390597536.24999994,2009-01,12
7038,2009,1,AZ,21,2244,710638676.3199999,2009-01,23
7039,2009,1,CA,83,7088,608838565.6,2009-01,94
7040,2009,1,CO,22,2623,548660795.6,2009-01,27
7041,2009,1,CT,18,2055,108166786.58,2009-01,19
7042,2009,1,DC,2,239,921666.3999999999,2009-01,0
7043,2009,1,DE,7,829,101372114.48,2009-01,7
7044,2009,1,FL,65,7187,1532805030.18,2009-01,64
7045,2009,1,GA,28,3352,1200297428.21,2009-01,24
7046,2009,1,IA,23,2873,577800417.39,2009-01,26
7047,2009,1,ID,2,179,9101992.379999999,2009-01,4
7048,2009,1,IL,46,5506,1421716104.52,2009-01,41
7049,2009,1,IN,36,4728,1856548274.97,2009-01,33
7050,2009,1,KS,16,2059,535894713.75,2009-01,14
7051,2009,1,KY,24,3549,1430194151.69,2009-01,23
7052,2009,1,LA,26,2840,651617722.9,2009-01,28
7053,2009,1,MA,26,3119,389724296.61,2009-01,30
7054,2009,1,MD,13,1846,498293374.72999996,2009-01,13
7055,2009,1,ME,6,651,72745280.68,2009-01,5
7056,2009,1,MI,38,4277,941885625.47,2009-01,34
7057,2009,1,MN,28,2494,505135421.41,2009-01,28
7058,2009,1,MO,32,3836,1154376451.22,2009-01,31
7059,2009,1,MS,20,2204,302572661.81,2009-01,18
7060,2009,1,MT,5,533,258951452.62,2009-01,5
7061,2009,1,NC,31,3115,837863004.5,2009-01,27
7062,2009,1,ND,7,1015,399892202.7,2009-01,7
7063,2009,1,NE,12,1533,285964324.69,2009-01,13
7064,2009,1,NH,5,638,126174761.77,2009-01,5
7065,2009,1,NJ,32,3752,268908884.51,2009-01,34
7066,2009,1,NM,14,1325,441626549.08000004,2009-01,16
7067,2009,1,NV,13,1261,244299213.22,2009-01,13
7068,2009,1,NY,78,9027,789467971.25,2009-01,76
7069,2009,1,OH,35,4781,2062255483.2,2009-01,32
7070,2009,1,OK,20,2537,742144759.3199999,2009-01,20
7071,2009,1,OR,7,706,167254112.1,2009-01,7
7072,2009,1,PA,70,8407,1817968663.03,2009-01,65
7073,2009,1,RI,6,696,52491163.96,2009-01,6
7074,2009,1,SC,22,2632,566505821.36,2009-01,21
7075,2009,1,SD,4,403,50288408.68,2009-01,4
7076,2009,1,TN,10,1375,737661889.64,2009-01,8
7077,2009,1,TX,112,12781,2956189611.39,2009-01,116
7078,2009,1,UT,10,1093,530099447.0,2009-01,10
7079,2009,1,VA,33,3087,598423902.57,2009-01,32
7080,2009,1,VT,2,146,5287968.75,2009-01,3
7081,2009,1,WA,8,542,172232421.93,2009-01,10
7082,2009,1,WI,31,3856,702852937.42,2009-01,32
7083,2009,1,WV,18,2505,1252807042.6,2009-01,17
7084,2009,1,WY,8,1001,649980026.33,2009-01,9
7085,2009,2,AL,25,2843,1006363128.86,2009-02,19
7086,2009,2,AR,10,923,332903139.21,2009-02,12
7087,2009,2,AZ,21,2295,629457121.59,2009-02,23
7088,2009,2,CA,86,7408,560228302.33,2009-02,94
7089,2009,2,CO,20,2416,457323939.81,2009-02,27
7090,2009,2,CT,15,1707,87132078.92,2009-02,19
7091,2009,2,DC,2,241,490873.9,2009-02,0
7092,2009,2,DE,7,914,53716970.14,2009-02,7
7093,2009,2,FL,67,7478,1337424651.48,2009-02,64
7094,2009,2,GA,26,3085,1013089349.9000001,2009-02,24
7095,2009,2,IA,19,2519,500132601.2,2009-02,26
7096,2009,2,ID,3,228,10927224.799999999,2009-02,4
7097,2009,2,IL,44,5356,1189248953.75,2009-02,41
7098,2009,2,IN,35,4591,1621765236.21,2009-02,33
7099,2009,2,KS,15,2028,433843098.4,2009-02,14
7100,2009,2,KY,23,3481,1240957195.91,2009-02,23
7101,2009,2,LA,26,2851,526495626.70000005,2009-02,28
7102,2009,2,MA,22,2708,300283874.72,2009-02,30
7103,2009,2,MD,14,1954,370825949.92,2009-02,13
7104,2009,2,ME,6,657,45500017.29,2009-02,5
7105,2009,2,MI,39,4461,770672585.46,2009-02,34
7106,2009,2,MN,29,2614,456151020.57,2009-02,28
7107,2009,2,MO,31,3854,978385578.56,2009-02,31
7108,2009,2,MS,18,1932,249842976.39,2009-02,18
7109,2009,2,MT,5,538,239588940.84,2009-02,5
7110,2009,2,NC,30,3048,619729262.8,2009-02,27
7111,2009,2,ND,7,1022,367321493.44,2009-02,7
7112,2009,2,NE,10,1376,263463195.82,2009-02,13
7113,2009,2,NH,5,643,92713121.24000001,2009-02,5
7114,2009,2,NJ,32,3835,174593808.17,2009-02,34
7115,2009,2,NM,14,1477,348014007.86,2009-02,16
7116,2009,2,NV,13,1274,222682960.51,2009-02,13
7117,2009,2,NY,70,8294,604654975.94,2009-02,76
7118,2009,2,OH,33,4578,1742379900.3600001,2009-02,32
7119,2009,2,OK,18,2265,621110010.16,2009-02,20
7120,2009,2,OR,6,633,189737487.20000002,2009-02,7
7121,2009,2,PA,66,8172,1522443390.61,2009-02,65
7122,2009,2,RI,6,702,50229205.22,2009-02,6
7123,2009,2,SC,21,2577,482769893.61,2009-02,21
7124,2009,2,SD,4,407,43122743.98,2009-02,4
7125,2009,2,TN,10,1397,651043944.32,2009-02,8
7126,2009,2,TX,102,11595,2400713053.95,2009-02,116
7127,2009,2,UT,10,1103,446098844.68,2009-02,10
7128,2009,2,VA,32,3058,463808821.58000004,2009-02,32
7129,2009,2,VT,3,150,2293039.5,2009-02,3
7130,2009,2,WA,9,630,187876283.98000002,2009-02,10
7131,2009,2,WI,33,4179,533529265.88,2009-02,32
7132,2009,2,WV,18,2439,978633346.22,2009-02,17
7133,2009,2,WY,8,1009,578339993.58,2009-02,9
7134,2009,3,AL,24,2784,934601758.4100001,2009-03,19
7135,2009,3,AR,11,1080,301830687.54,2009-03,12
7136,2009,3,AZ,19,2031,595198734.48,2009-03,23
7137,2009,3,CA,79,6876,527272497.87,2009-03,94
7138,2009,3,CO,23,2727,499605049.95,2009-03,27
7139,2009,3,CT,16,1923,83635762.2,2009-03,19
7140,2009,3,DC,1,96,0.0,2009-03,0
7141,2009,3,DE,6,774,43849556.19,2009-03,7
7142,2009,3,FL,62,7197,1413490711.5,2009-03,64
7143,2009,3,GA,27,3075,908541701.1899999,2009-03,24
7144,2009,3,IA,25,2991,464185815.54,2009-03,26
7145,2009,3,ID,4,378,6369769.56,2009-03,4
7146,2009,3,IL,41,5148,1135232632.56,2009-03,41
7147,2009,3,IN,34,4515,1640145286.71,2009-03,33
7148,2009,3,KS,16,2190,439663739.42999995,2009-03,14
7149,2009,3,KY,22,3357,1308203070.45,2009-03,23
7150,2009,3,LA,28,3186,518410794.27,2009-03,28
7151,2009,3,MA,28,3354,315085798.95,2009-03,30
7152,2009,3,MD,13,1872,363184680.0,2009-03,13
7153,2009,3,ME,6,663,56993154.06,2009-03,5
7154,2009,3,MI,39,4500,796365285.51,2009-03,34
7155,2009,3,MN,28,2490,451071036.39,2009-03,28
7156,2009,3,MO,32,3687,1067704483.29,2009-03,31
7157,2009,3,MS,16,1707,234387464.37,2009-03,18
7158,2009,3,MT,5,543,251534666.36999997,2009-03,5
7159,2009,3,NC,30,3162,678010019.85,2009-03,27
7160,2009,3,ND,7,1029,390866068.95,2009-03,7
7161,2009,3,NE,12,1512,309189414.18,2009-03,13
7162,2009,3,NH,5,648,89649988.92,2009-03,5
7163,2009,3,NJ,30,3705,190187172.3,2009-03,34
7164,2009,3,NM,15,1596,390753953.07,2009-03,16
7165,2009,3,NV,12,1140,234667522.5,2009-03,13
7166,2009,3,NY,80,9471,596926882.62,2009-03,76
7167,2009,3,OH,34,4737,1611083388.57,2009-03,32
7168,2009,3,OK,20,2517,637288062.18,2009-03,20
7169,2009,3,OR,7,720,190359224.55,2009-03,7
7170,2009,3,PA,68,8343,1493676549.69,2009-03,65
7171,2009,3,RI,6,708,56160885.269999996,2009-03,6
7172,2009,3,SC,22,2676,435651264.96,2009-03,21
7173,2009,3,SD,5,558,41115895.02,2009-03,4
7174,2009,3,TN,9,1290,536466126.35999995,2009-03,8
7175,2009,3,TX,108,12333,2609047701.15,2009-03,116
7176,2009,3,UT,10,1113,455522007.03000003,2009-03,10
7177,2009,3,VA,33,3153,410185981.05,2009-03,32
7178,2009,3,VT,2,150,2998873.5,2009-03,3
7179,2009,3,WA,10,651,186604065.3,2009-03,10
7180,2009,3,WI,34,4227,510889796.88,2009-03,32
7181,2009,3,WV,18,2541,972796485.21,2009-03,17
7182,2009,3,WY,8,1017,588544810.8,2009-03,9
7183,2009,4,AL,24,2775,818099035.26,2009-04,19
7184,2009,4,AR,10,817,309184516.58,2009-04,12
7185,2009,4,AZ,23,2525,568277642.99,2009-04,23
7186,2009,4,CA,90,7764,487438684.04,2009-04,94
7187,2009,4,CO,24,2838,422762004.94,2009-04,27
7188,2009,4,CT,15,1863,54337742.32,2009-04,19
7189,2009,4,DC,1,97,0.0,2009-04,0
7190,2009,4,DE,8,998,34099871.92,2009-04,7
7191,2009,4,FL,66,7485,1617348851.24,2009-04,64
7192,2009,4,GA,26,3251,928033995.25,2009-04,24
7193,2009,4,IA,27,3048,387293629.56,2009-04,26
7194,2009,4,ID,3,333,2645144.75,2009-04,4
7195,2009,4,IL,43,5383,1196721000.99,2009-04,41
7196,2009,4,IN,35,4685,1527657352.62,2009-04,33
7197,2009,4,KS,20,2711,383142269.83,2009-04,14
7198,2009,4,KY,23,3479,1146271493.22,2009-04,23
7199,2009,4,LA,30,3510,475957475.5,2009-04,28
7200,2009,4,MA,28,3391,286694120.35,2009-04,30
7201,2009,4,MD,12,1737,337469361.95,2009-04,13
7202,2009,4,ME,6,669,46538462.83,2009-04,5
7203,2009,4,MI,37,4378,820080655.9,2009-04,34
7204,2009,4,MN,28,2533,404693641.58000004,2009-04,28
7205,2009,4,MO,33,3654,949228422.44,2009-04,31
7206,2009,4,MS,17,1826,277457783.94,2009-04,18
7207,2009,4,MT,5,548,149561070.84,2009-04,5
7208,2009,4,NC,22,2515,556571745.72,2009-04,27
7209,2009,4,ND,6,888,350036009.15999997,2009-04,7
7210,2009,4,NE,12,1569,280250966.26,2009-04,13
7211,2009,4,NH,6,714,77268270.51,2009-04,5
7212,2009,4,NJ,30,3597,157299287.35999998,2009-04,34
7213,2009,4,NM,14,1505,431995393.43,2009-04,16
7214,2009,4,NV,12,1152,178272221.77,2009-04,13
7215,2009,4,NY,76,9028,515199092.26,2009-04,76
7216,2009,4,OH,34,4651,1592874784.8999999,2009-04,32
7217,2009,4,OK,20,2597,600277129.36,2009-04,20
7218,2009,4,OR,7,727,63748829.480000004,2009-04,7
7219,2009,4,PA,67,8308,1413598315.96,2009-04,65
7220,2009,4,RI,6,714,44419241.77,2009-04,6
7221,2009,4,SC,19,2254,392390389.52000004,2009-04,21
7222,2009,4,SD,5,563,39074266.83,2009-04,4
7223,2009,4,TN,11,1523,661221986.22,2009-04,8
7224,2009,4,TX,109,12694,2625715246.4100003,2009-04,116
7225,2009,4,UT,11,1160,394983376.35,2009-04,10
7226,2009,4,VA,33,3186,335564933.92,2009-04,32
7227,2009,4,VT,2,152,1415287.0,2009-04,3
7228,2009,4,WA,7,562,70242683.13000001,2009-04,10
7229,2009,4,WI,30,3705,436275319.41,2009-04,32
7230,2009,4,WV,17,2411,953227133.64,2009-04,17
7231,2009,4,WY,8,1025,412558273.62,2009-04,9
7232,2009,5,AL,29,2905,969939801.71,2009-05,19
7233,2009,5,AR,11,1165,331106534.75,2009-05,12
7234,2009,5,AZ,24,2697,779140838.72,2009-05,23
7235,2009,5,CA,95,8401,499236274.19,2009-05,94
7236,2009,5,CO,25,3011,456090895.69,2009-05,27
7237,2009,5,CT,26,2491,56450617.8,2009-05,19
7238,2009,5,DC,1,98,0.0,2009-05,0
7239,2009,5,DE,7,857,13215539.16,2009-05,7
7240,2009,5,FL,69,7932,1961120882.03,2009-05,64
7241,2009,5,GA,26,3097,1097106161.54,2009-05,24
7242,2009,5,IA,24,2925,394944072.47,2009-05,26
7243,2009,5,ID,4,386,3839778.1300000004,2009-05,4
7244,2009,5,IL,51,5727,1159432637.1399999,2009-05,41
7245,2009,5,IN,39,4746,1533124428.75,2009-05,33
7246,2009,5,KS,18,2520,433765493.92,2009-05,14
7247,2009,5,KY,25,3524,1203223677.4,2009-05,23
7248,2009,5,LA,26,2944,638411659.93,2009-05,28
7249,2009,5,MA,30,3498,234144375.15,2009-05,30
7250,2009,5,MD,12,1725,329655331.85999995,2009-05,13
7251,2009,5,ME,6,675,43322901.230000004,2009-05,5
7252,2009,5,MI,40,4358,660230289.64,2009-05,34
7253,2009,5,MN,31,2807,377722349.31,2009-05,28
7254,2009,5,MO,31,3698,979523186.8100001,2009-05,31
7255,2009,5,MS,19,2216,283837940.59000003,2009-05,18
7256,2009,5,MT,5,553,139121800.61,2009-05,5
7257,2009,5,NC,35,3241,581018697.6700001,2009-05,27
7258,2009,5,ND,7,1043,350246812.75,2009-05,7
7259,2009,5,NE,14,1792,292822918.87,2009-05,13
7260,2009,5,NH,5,658,86192538.27000001,2009-05,5
7261,2009,5,NJ,31,3632,188096718.47,2009-05,34
7262,2009,5,NM,16,1637,453729685.29,2009-05,16
7263,2009,5,NV,13,1313,249672471.63,2009-05,13
7264,2009,5,NY,74,8602,497540337.76,2009-05,76
7265,2009,5,OH,43,4847,1387170606.51,2009-05,32
7266,2009,5,OK,21,2766,684725494.56,2009-05,20
7267,2009,5,OR,5,559,19678114.87,2009-05,7
7268,2009,5,PA,66,7995,1427998538.72,2009-05,65
7269,2009,5,RI,6,720,49135562.76,2009-05,6
7270,2009,5,SC,25,2432,453972779.13,2009-05,21
7271,2009,5,SD,3,384,35095902.62,2009-05,4
7272,2009,5,TN,17,1771,638595528.01,2009-05,8
7273,2009,5,TX,115,13547,3251975269.32,2009-05,116
