,state,date,total_co2
16954,TN,1995-05-01,4417575.709181639
16955,TN,1995-06-01,4974840.607428389
16956,TN,1995-07-01,5618070.823904492
16957,TN,1995-08-01,5492567.77069509
16958,TN,1995-09-01,4763013.493952652
16959,TN,1995-10-01,3995054.9137936216
16960,TN,1995-11-01,3860418.335154607
16961,TN,1995-12-01,4387061.246223998
16962,TN,1996-01-01,4728326.895895986
16963,TN,1996-02-01,4029869.787206703
16964,TN,1996-03-01,4004351.23208156
16965,TN,1996-04-01,3801067.5896499422
16966,TN,1996-05-01,4301569.170794759
16967,TN,1996-06-01,4844200.166633055
16968,TN,1996-07-01,5470539.011979028
16969,TN,1996-08-01,5348331.697364337
16970,TN,1996-09-01,4637935.681120826
16971,TN,1996-10-01,3890143.8671642593
16972,TN,1996-11-01,3759042.875565825
16973,TN,1996-12-01,4271856.024543721
16974,TN,1997-01-01,5726935.512
16975,TN,1997-02-01,5035767.897
16976,TN,1997-03-01,5480680.49
16977,TN,1997-04-01,5360987.307
16978,TN,1997-05-01,5158212.955
16979,TN,1997-06-01,4956528.687
16980,TN,1997-07-01,6130916.7
16981,TN,1997-08-01,5929225.647
16982,TN,1997-09-01,5405248.764
16983,TN,1997-10-01,5511670.2020000005
16984,TN,1997-11-01,4957006.074
16985,TN,1997-12-01,5667580.657
16986,TN,1998-01-01,5179074.1049999995
16987,TN,1998-02-01,4395716.835
16988,TN,1998-03-01,5206603.142
16989,TN,1998-04-01,3929227.966
16990,TN,1998-05-01,5205108.075
16991,TN,1998-06-01,5140414.148
16992,TN,1998-07-01,5372658.844
16993,TN,1998-08-01,5626749.88
16994,TN,1998-09-01,4934385.992000001
16995,TN,1998-10-01,4369934.827
16996,TN,1998-11-01,4194635.275
16997,TN,1998-12-01,4440802.03
16998,TN,1999-01-01,5113639.995
16999,TN,1999-02-01,4303949.655
17000,TN,1999-03-01,5086119.347
17001,TN,1999-04-01,4515048.433
17002,TN,1999-05-01,4548493.348999999
17003,TN,1999-06-01,5062460.655
17004,TN,1999-07-01,5697083.934
17005,TN,1999-08-01,5805632.882
17006,TN,1999-09-01,5048057.854
17007,TN,1999-10-01,4747201.512
17008,TN,1999-11-01,4359004.016
17009,TN,1999-12-01,5107117.154999999
17010,TN,2000-01-01,5628572.469
17011,TN,2000-02-01,4610166.517
17012,TN,2000-03-01,4817902.397
17013,TN,2000-04-01,4644012.692
17014,TN,2000-05-01,5078419.248
17015,TN,2000-06-01,5504439.259
17016,TN,2000-07-01,5898027.527
17017,TN,2000-08-01,6062517.183
17018,TN,2000-09-01,5501519.604
17019,TN,2000-10-01,5374830.636
17020,TN,2000-11-01,5010000.763
17021,TN,2000-12-01,6112648.14
17022,TN,2001-01-01,6229862.45
17023,TN,2001-02-01,4608249.135
17024,TN,2001-03-01,4967864.587
17025,TN,2001-04-01,5206558.972
17026,TN,2001-05-01,5522577.939
17027,TN,2001-06-01,5176599.919
17028,TN,2001-07-01,5954469.936
17029,TN,2001-08-01,5882779.295
17030,TN,2001-09-01,5044125.53
17031,TN,2001-10-01,4284886.117000001
17032,TN,2001-11-01,4706287.087
17033,TN,2001-12-01,4818903.763
17034,TN,2002-01-01,5170590.283
17035,TN,2002-02-01,4944265.69
17036,TN,2002-03-01,5488630.808
17037,TN,2002-04-01,5459299.978
17038,TN,2002-05-01,5460785.621
17039,TN,2002-06-01,5921954.421
17040,TN,2002-07-01,6334054.619
17041,TN,2002-08-01,6462339.904
17042,TN,2002-09-01,5332947.5430000005
17043,TN,2002-10-01,4623232.75
17044,TN,2002-11-01,4582771.87
17045,TN,2002-12-01,4968725.384
17046,TN,2003-01-01,5466706.642
17047,TN,2003-02-01,4592835.565
17048,TN,2003-03-01,4904538.652
17049,TN,2003-04-01,4053734.9930000002
17050,TN,2003-05-01,3531569.937
17051,TN,2003-06-01,4319500.161
17052,TN,2003-07-01,5669344.304
17053,TN,2003-08-01,6000178.397
17054,TN,2003-09-01,5439651.233
17055,TN,2003-10-01,5030829.725
17056,TN,2003-11-01,4758900.429
17057,TN,2003-12-01,5571530.643
17058,TN,2004-01-01,5491428.478
17059,TN,2004-02-01,4873080.754
17060,TN,2004-03-01,4585588.824
17061,TN,2004-04-01,4723712.3319999995
17062,TN,2004-05-01,5042935.253
17063,TN,2004-06-01,5231938.587
17064,TN,2004-07-01,5622468.844
17065,TN,2004-08-01,5456174.976
17066,TN,2004-09-01,4867550.949
17067,TN,2004-10-01,4903302.418
17068,TN,2004-11-01,4608639.824
17069,TN,2004-12-01,5229091.004000001
17070,TN,2005-01-01,5037924.478
17071,TN,2005-02-01,4641568.067
17072,TN,2005-03-01,4419954.344
17073,TN,2005-04-01,4437565.631
17074,TN,2005-05-01,5207649.833
17075,TN,2005-06-01,5387416.418
17076,TN,2005-07-01,5855709.193
17077,TN,2005-08-01,5648336.298
17078,TN,2005-09-01,5403510.921
17079,TN,2005-10-01,4505452.813
17080,TN,2005-11-01,4371867.271
17081,TN,2005-12-01,5616705.447
17082,TN,2006-01-01,5132953.399
17083,TN,2006-02-01,4856476.296
17084,TN,2006-03-01,4825168.365
17085,TN,2006-04-01,4410993.283
17086,TN,2006-05-01,4938474.088
17087,TN,2006-06-01,5527767.293
17088,TN,2006-07-01,5899862.883
17089,TN,2006-08-01,6144082.105
17090,TN,2006-09-01,5317570.308
17091,TN,2006-10-01,4926128.684
17092,TN,2006-11-01,5044457.623
17093,TN,2006-12-01,5615045.681
17094,TN,2007-01-01,5207829.595
17095,TN,2007-02-01,5136044.5430000005
17096,TN,2007-03-01,4751085.026000001
17097,TN,2007-04-01,4348211.97
17098,TN,2007-05-01,5496201.424
17099,TN,2007-06-01,5347744.676
17100,TN,2007-07-01,5765838.305
17101,TN,2007-08-01,6113224.672
17102,TN,2007-09-01,5679146.877
17103,TN,2007-10-01,5346920.619
17104,TN,2007-11-01,5267399.385
17105,TN,2007-12-01,5252109.31
17106,TN,2008-01-01,5539229.688
17107,TN,2008-02-01,4923200.103999999
17108,TN,2008-03-01,4477318.661
17109,TN,2008-04-01,4515617.146
17110,TN,2008-05-01,5276260.37
17111,TN,2008-06-01,5540194.798
17112,TN,2008-07-01,5430218.729
17113,TN,2008-08-01,5478981.011
17114,TN,2008-09-01,5195480.148
17115,TN,2008-10-01,4711689.234
17116,TN,2008-11-01,4431884.043
17117,TN,2008-12-01,4429710.116
17118,TN,2009-01-01,4436644.814
17119,TN,2009-02-01,3804366.556
17120,TN,2009-03-01,3045698.368
17121,TN,2009-04-01,3662617.329
17122,TN,2009-05-01,3507332.445
17123,TN,2009-06-01,3999788.999
17124,TN,2009-07-01,3796307.6119999997
17125,TN,2009-08-01,3833579.62
17126,TN,2009-09-01,2997504.269
17127,TN,2009-10-01,3072084.3850000002
17128,TN,2009-11-01,2790892.755
17129,TN,2009-12-01,3466049.375
17130,TN,2010-01-01,4210979.899
17131,TN,2010-02-01,3887488.131
17132,TN,2010-03-01,3463561.443
17133,TN,2010-04-01,2707648.225
17134,TN,2010-05-01,2894833.404
17135,TN,2010-06-01,4412959.59
17136,TN,2010-07-01,5182448.624
17137,TN,2010-08-01,4886253.132
17138,TN,2010-09-01,3892326.342
17139,TN,2010-10-01,3322760.77
17140,TN,2010-11-01,3335736.9409999996
17141,TN,2010-12-01,4356660.8
17142,TN,2011-01-01,5128756.79
17143,TN,2011-02-01,3729026.712
17144,TN,2011-03-01,3373511.791
17145,TN,2011-04-01,3374548.476
17146,TN,2011-05-01,4486390.506
17147,TN,2011-06-01,4769910.984
17148,TN,2011-07-01,4764986.744
17149,TN,2011-08-01,4848809.693
17150,TN,2011-09-01,3501075.071
17151,TN,2011-10-01,2410045.774
17152,TN,2011-11-01,2116731.396
17153,TN,2011-12-01,1949709.5210000002
17154,TN,2012-01-01,1873474.237
17155,TN,2012-02-01,2048080.13
17156,TN,2012-03-01,2224317.51
17157,TN,2012-04-01,3427162.512
17158,TN,2012-05-01,4148208.4579999996
17159,TN,2012-06-01,3816535.438
17160,TN,2012-07-01,5264485.442
17161,TN,2012-08-01,4320939.215
17162,TN,2012-09-01,3524710.104
17163,TN,2012-10-01,3383621.12
17164,TN,2012-11-01,4230521.016
17165,TN,2012-12-01,3956910.607
17166,TN,2013-01-01,3352594.648
17167,TN,2013-02-01,2584552.578
17168,TN,2013-03-01,3617890.492
17169,TN,2013-04-01,3914497.811
17170,TN,2013-05-01,3043343.5470000003
17171,TN,2013-06-01,3730592.912
17172,TN,2013-07-01,3605503.121
17173,TN,2013-08-01,3820153.205
17174,TN,2013-09-01,3303686.386
17175,TN,2013-10-01,2313399.501
17176,TN,2013-11-01,2644380.737
17177,TN,2013-12-01,2360076.573
17178,TN,2014-01-01,4285240.2360000005
17179,TN,2014-02-01,3400363.564
17180,TN,2014-03-01,4152945.178
17181,TN,2014-04-01,3304641.779
17182,TN,2014-05-01,3287084.917
17183,TN,2014-06-01,4092187.618
17184,TN,2014-07-01,4123390.873
17185,TN,2014-08-01,4179374.103
17186,TN,2014-09-01,3907541.945
17187,TN,2014-10-01,2329598.673
17188,TN,2014-11-01,2162363.874
17189,TN,2014-12-01,2593461.009
17190,TN,2015-01-01,3739975.821
17191,TN,2015-02-01,3618955.949
17192,TN,2015-03-01,2739981.7770000002
17193,TN,2015-04-01,2327575.565
17194,TN,2015-05-01,2679006.617
17195,TN,2015-06-01,4102539.494
17196,TN,2015-07-01,4358453.114
17197,TN,2015-08-01,4314734.842999999
17198,TN,2015-09-01,3412271.042
17199,TN,2015-10-01,1913911.106
17200,TN,2015-11-01,2018325.753
17201,TN,2015-12-01,1873067.154
17202,TN,2016-01-01,3527996.85
17203,TN,2016-02-01,2740770.8589999997
17204,TN,2016-03-01,1860907.112
17205,TN,2016-04-01,2262277.3140000002
17206,TN,2016-05-01,3145064.109
17207,TN,2016-06-01,4392494.82
17208,TN,2016-07-01,4695059.836
17209,TN,2016-08-01,4694364.964
17210,TN,2016-09-01,3893537.866
17211,TN,2016-10-01,2544703.022
17212,TN,2016-11-01,2653600.327
17213,TN,2016-12-01,3599181.001
17214,TN,2017-01-01,3208025.447
17215,TN,2017-02-01,1980232.9700000002
17216,TN,2017-03-01,2214119.1890000002
17217,TN,2017-04-01,2372608.119
17218,TN,2017-05-01,2861767.131
17219,TN,2017-06-01,3654513.205
17220,TN,2017-07-01,4343427.096
17221,TN,2017-08-01,3849996.9359999998
17222,TN,2017-09-01,3337272.441
17223,TN,2017-10-01,2446739.158
17224,TN,2017-11-01,2102841.516
17225,TN,2017-12-01,3641315.48
17226,TN,2018-01-01,4062632.86
17227,TN,2018-02-01,1904763.88
17228,TN,2018-03-01,1723805.806
17229,TN,2018-04-01,1669362.8329999999
17230,TN,2018-05-01,2348315.7830000003
17231,TN,2018-06-01,2974380.641
17232,TN,2018-07-01,3438424.2279999997
17233,TN,2018-08-01,3000304.333
17234,TN,2018-09-01,2636291.672
17235,TN,2018-10-01,1855645.8090000001
17236,TN,2018-11-01,1423090.87
17237,TN,2018-12-01,2270632.37
17238,TN,2019-01-01,2116850.54
17239,TN,2019-02-01,1429572.4279999998
17240,TN,2019-03-01,2173982.475
17241,TN,2019-04-01,1739927.462
17242,TN,2019-05-01,2472377.393
17243,TN,2019-06-01,1742316.982
17244,TN,2019-07-01,3507628.037
17245,TN,2019-08-01,3145539.242
17246,TN,2019-09-01,3849967.377
17247,TN,2019-10-01,2117104.5670000003
17248,TN,2019-11-01,2172494.8340000003
17249,TN,2019-12-01,1290239.192
17250,TN,2020-01-01,1605519.727
17251,TN,2020-02-01,1496918.328
17252,TN,2020-03-01,1408925.686
17253,TN,2020-04-01,547000.392
17254,TN,2020-05-01,1060028.806
17255,TN,2020-06-01,2274246.656
17256,TN,2020-07-01,3728727.699
17257,TN,2020-08-01,3180119.2150000003
17258,TN,2020-09-01,2433286.533
17259,TN,2020-10-01,1558583.079
17260,TN,2020-11-01,959446.606
17261,TN,2020-12-01,1807795.834
17262,TN,2021-01-01,1791579.648
17263,TN,2021-02-01,2717257.73
17264,TN,2021-03-01,1800785.3709999998
17265,TN,2021-04-01,1824698.628
17266,TN,2021-05-01,2257083.609
17267,TN,2021-06-01,2871471.799
17268,TN,2021-07-01,3147848.421
17269,TN,2021-08-01,3281545.678
17270,TN,2021-09-01,2511283.31
17271,TN,2021-10-01,1402878.614
17272,TN,2021-11-01,1716092.371
17273,TN,2021-12-01,1344007.28
17274,TN,2022-01-01,2687857.455
17275,TN,2022-02-01,1955611.171
17276,TN,2022-03-01,1907635.469
17277,TN,2022-04-01,1081794.198
17278,TN,2022-05-01,2898067.517
17279,TN,2022-06-01,3038547.974
17280,TN,2022-07-01,3598635.571
17281,TN,2022-08-01,2230139.2600000002
17282,TN,2022-09-01,2015322.412
17283,TN,2022-10-01,1536960.971
17284,TN,2022-11-01,1406302.5929999999
17285,TN,2022-12-01,1781928.5510000002
17286,TN,2023-01-01,2011809.94
17287,TN,2023-02-01,1784167.4679999999
17288,TN,2023-03-01,1501460.467
17289,TN,2023-04-01,1905361.3199999998
17290,TN,2023-05-01,2011243.557
17291,TN,2023-06-01,2459782.1240000003
17292,TN,2023-07-01,3335091.81
17293,TN,2023-08-01,3004259.331
17294,TN,2023-09-01,2275449.622
17295,TN,2023-10-01,1475559.932
17296,TN,2023-11-01,1271571.778
17297,TN,2023-12-01,2159483.028
17298,TN,2024-01-01,2952526.355
17299,TN,2024-02-01,2066764.964
17300,TN,2024-03-01,1674788.399
17301,TN,2024-04-01,1111705.534
17302,TN,2024-05-01,1491874.636
17303,TN,2024-06-01,2771613.191
17304,TN,2024-07-01,3337702.481
17305,TN,2024-08-01,3107115.348
17306,TN,2024-09-01,2515581.233
17307,TN,2024-10-01,1821645.4049999998
17308,TN,2024-11-01,1689657.098
17309,TN,2024-12-01,2487109.111
17310,TX,1990-01-01,14657240.674249452
17311,TX,1990-02-01,12512194.620368429
17312,TX,1990-03-01,12491782.115901276
17313,TX,1990-04-01,12725982.510673618
17314,TX,1990-05-01,15258224.809682392
17315,TX,1990-06-01,17571901.93074812
17316,TX,1990-07-01,19518330.80788713
17317,TX,1990-08-01,19894487.10543784
17318,TX,1990-09-01,16891719.796883345
17319,TX,1990-10-01,14638164.52499124
17320,TX,1990-11-01,13072366.558130415
17321,TX,1990-12-01,14398285.54504675
17322,TX,1991-01-01,14601748.740857383
17323,TX,1991-02-01,12464823.775753591
17324,TX,1991-03-01,12444488.55249942
17325,TX,1991-04-01,12677802.270645792
17326,TX,1991-05-01,15200457.565926367
17327,TX,1991-06-01,17505375.16536409
17328,TX,1991-07-01,19444434.91321041
17329,TX,1991-08-01,19819167.09276561
17330,TX,1991-09-01,16827768.183433145
17331,TX,1991-10-01,14582744.81340596
17332,TX,1991-11-01,13022874.917074475
17333,TX,1991-12-01,14343774.009063758
17334,TX,1992-01-01,14420769.486002631
17335,TX,1992-02-01,12310330.327135378
17336,TX,1992-03-01,12290247.14585352
17337,TX,1992-04-01,12520669.090993322
17338,TX,1992-05-01,15012057.701461151
17339,TX,1992-06-01,17288407.33434562
17340,TX,1992-07-01,19203433.6876642
17341,TX,1992-08-01,19573521.30362433
17342,TX,1992-09-01,16619198.853775756
17343,TX,1992-10-01,14402001.09997097
17344,TX,1992-11-01,12861464.784604246
17345,TX,1992-12-01,14165992.184568884
17346,TX,1993-01-01,15729292.248928806
17347,TX,1993-02-01,13427354.45458104
17348,TX,1993-03-01,13405448.950302836
17349,TX,1993-04-01,13656779.097365277
17350,TX,1993-05-01,16374233.22474304
17351,TX,1993-06-01,18857136.004038952
17352,TX,1993-07-01,20945929.47688281
17353,TX,1993-08-01,21349598.384758823
17354,TX,1993-09-01,18127204.374762017
17355,TX,1993-10-01,15708820.842793424
17356,TX,1993-11-01,14028498.170136375
17357,TX,1993-12-01,15451396.770706603
17358,TX,1994-01-01,15223014.850727824
17359,TX,1994-02-01,12995169.333317837
17360,TX,1994-03-01,12973968.89965163
17361,TX,1994-04-01,13217209.504544562
17362,TX,1994-05-01,15847197.165944936
17363,TX,1994-06-01,18250182.96365043
17364,TX,1994-07-01,20271744.617791034
17365,TX,1994-08-01,20662420.668698028
17366,TX,1994-09-01,17543745.581939537
17367,TX,1994-10-01,15203202.356008904
17368,TX,1994-11-01,13576964.086984755
17369,TX,1994-12-01,14954063.970740533
17370,TX,1995-01-01,15253186.321149942
17371,TX,1995-02-01,13020925.293685429
17372,TX,1995-03-01,12999682.841518711
17373,TX,1995-04-01,13243405.540582078
17374,TX,1995-05-01,15878605.743368937
17375,TX,1995-06-01,18286354.17289416
17376,TX,1995-07-01,20311922.48985763
17377,TX,1995-08-01,20703372.8467106
17378,TX,1995-09-01,17578516.657584473
17379,TX,1995-10-01,15233334.558775814
17380,TX,1995-11-01,13603873.143724792
17381,TX,1995-12-01,14983702.390147451
17382,TX,1996-01-01,16101935.267178662
17383,TX,1996-02-01,13745462.212506795
17384,TX,1996-03-01,13723037.744431537
17385,TX,1996-04-01,13980322.159689669
17386,TX,1996-05-01,16762155.554230614
17387,TX,1996-06-01,19303880.83939997
17388,TX,1996-07-01,21442159.965628788
17389,TX,1996-08-01,21855392.20272673
17390,TX,1996-09-01,18556656.38339281
17391,TX,1996-10-01,16080978.872497745
17392,TX,1996-11-01,14360847.637416964
17393,TX,1996-12-01,15817456.16089972
17394,TX,1997-01-01,18489178.252
17395,TX,1997-02-01,15297319.727
17396,TX,1997-03-01,15465613.309
17397,TX,1997-04-01,15100830.3
17398,TX,1997-05-01,17701297.824
17399,TX,1997-06-01,20800336.416
17400,TX,1997-07-01,24111436.441
17401,TX,1997-08-01,23638021.768
17402,TX,1997-09-01,21143317.427
17403,TX,1997-10-01,17470600.766
17404,TX,1997-11-01,15941619.077
17405,TX,1997-12-01,18064386.126000002
17406,TX,1998-01-01,17231091.181
17407,TX,1998-02-01,14716099.25
17408,TX,1998-03-01,16029705.68
17409,TX,1998-04-01,15097102.819
17410,TX,1998-05-01,20997339.704
17411,TX,1998-06-01,23664078.216000002
17412,TX,1998-07-01,26080675.665
17413,TX,1998-08-01,24815476.717
17414,TX,1998-09-01,22288301.257
17415,TX,1998-10-01,18847948.197
17416,TX,1998-11-01,15726359.242999999
17417,TX,1998-12-01,18679511.792
17418,TX,1999-01-01,18099002.324
17419,TX,1999-02-01,15102727.503
17420,TX,1999-03-01,16499496.549
17421,TX,1999-04-01,18730417.21
17422,TX,1999-05-01,20208995.019
17423,TX,1999-06-01,22663917.849
17424,TX,1999-07-01,25023987.181
17425,TX,1999-08-01,26218838.037
17426,TX,1999-09-01,21947071.48
17427,TX,1999-10-01,19200285.58
17428,TX,1999-11-01,17377898.964
17429,TX,1999-12-01,18638888.168
17430,TX,2000-01-01,18552895.246
17431,TX,2000-02-01,17002826.839
17432,TX,2000-03-01,17962348.756
17433,TX,2000-04-01,17049497.422
17434,TX,2000-05-01,20316677.628
17435,TX,2000-06-01,21844531.652
17436,TX,2000-07-01,25188617.527
17437,TX,2000-08-01,26430982.071
17438,TX,2000-09-01,22252848.419
17439,TX,2000-10-01,19693497.19
17440,TX,2000-11-01,17468742.494
17441,TX,2000-12-01,19973244.492
17442,TX,2001-01-01,19202519.330000002
17443,TX,2001-02-01,15862792.505
17444,TX,2001-03-01,17403714.406
17445,TX,2001-04-01,16966971.648
17446,TX,2001-05-01,19731429.947
17447,TX,2001-06-01,21841313.379
17448,TX,2001-07-01,25324767.944
17449,TX,2001-08-01,25273819.497
17450,TX,2001-09-01,20113826.367
17451,TX,2001-10-01,17149043.793
17452,TX,2001-11-01,16109109.916000001
17453,TX,2001-12-01,18152267.715
17454,TX,2002-01-01,19137291.017
17455,TX,2002-02-01,17032906.988
17456,TX,2002-03-01,17228824.378
17457,TX,2002-04-01,17844552.857
17458,TX,2002-05-01,20504456.44
17459,TX,2002-06-01,22952765.345
17460,TX,2002-07-01,24736571.694
17461,TX,2002-08-01,25454153.561
17462,TX,2002-09-01,21873503.231
17463,TX,2002-10-01,19108128.317
17464,TX,2002-11-01,17682790.88
17465,TX,2002-12-01,19568428.738
17466,TX,2003-01-01,21120606.9
17467,TX,2003-02-01,18339141.283
17468,TX,2003-03-01,18018315.981
17469,TX,2003-04-01,18537484.185
17470,TX,2003-05-01,22584458.496
17471,TX,2003-06-01,23602657.311
17472,TX,2003-07-01,25184783.851
17473,TX,2003-08-01,25355241.332
17474,TX,2003-09-01,20934771.54
17475,TX,2003-10-01,19568894.041
17476,TX,2003-11-01,18231417.478
17477,TX,2003-12-01,19070109.368
17478,TX,2004-01-01,19883278.58
17479,TX,2004-02-01,18480614.583
17480,TX,2004-03-01,17256433.702
17481,TX,2004-04-01,17879303.609
17482,TX,2004-05-01,21301650.165
17483,TX,2004-06-01,22242770.193
17484,TX,2004-07-01,24786705.080000002
17485,TX,2004-08-01,24621973.57
17486,TX,2004-09-01,22501526.478
17487,TX,2004-10-01,20620107.138
17488,TX,2004-11-01,17750966.263
17489,TX,2004-12-01,20809587.84
17490,TX,2005-01-01,20763540.45
17491,TX,2005-02-01,17827130.982
17492,TX,2005-03-01,18229747.026
17493,TX,2005-04-01,17341974.051
17494,TX,2005-05-01,21423260.1
17495,TX,2005-06-01,24231381.783
17496,TX,2005-07-01,25554312.194
17497,TX,2005-08-01,25966196.867
17498,TX,2005-09-01,23505793.81
17499,TX,2005-10-01,20372081.599
17500,TX,2005-11-01,19337745.306
17501,TX,2005-12-01,20764617.001
17502,TX,2006-01-01,19576667.071
17503,TX,2006-02-01,17490004.09
17504,TX,2006-03-01,17927910.586
17505,TX,2006-04-01,18672075.786
17506,TX,2006-05-01,21905786.044
17507,TX,2006-06-01,23947649.181
17508,TX,2006-07-01,26279306.124
17509,TX,2006-08-01,27261654.105
17510,TX,2006-09-01,22598713.346
17511,TX,2006-10-01,21001668.318
17512,TX,2006-11-01,18264462.344
17513,TX,2006-12-01,20115529.232
17514,TX,2007-01-01,22018945.32
17515,TX,2007-02-01,18318475.733
17516,TX,2007-03-01,18239893.689
17517,TX,2007-04-01,19087944.579
17518,TX,2007-05-01,21249138.814
17519,TX,2007-06-01,23451547.742
17520,TX,2007-07-01,24811993.363
17521,TX,2007-08-01,26650682.478
17522,TX,2007-09-01,23082248.108
17523,TX,2007-10-01,21264152.485
17524,TX,2007-11-01,19850018.798
17525,TX,2007-12-01,21288401.64
17526,TX,2008-01-01,22016205.863
17527,TX,2008-02-01,18921068.586
17528,TX,2008-03-01,18739163.052
17529,TX,2008-04-01,20491906.217
17530,TX,2008-05-01,23210527.756
17531,TX,2008-06-01,25848058.168
17532,TX,2008-07-01,27414926.071
17533,TX,2008-08-01,27069302.487999998
17534,TX,2008-09-01,21940295.314
17535,TX,2008-10-01,20668489.66
17536,TX,2008-11-01,17955736.51
17537,TX,2008-12-01,19911034.084
17538,TX,2009-01-01,19656656.432
17539,TX,2009-02-01,15965696.117
17540,TX,2009-03-01,16729793.015
17541,TX,2009-04-01,17101858.364
17542,TX,2009-05-01,20494427.809
17543,TX,2009-06-01,23685507.712
17544,TX,2009-07-01,25799768.546
17545,TX,2009-08-01,25750289.41
17546,TX,2009-09-01,20964610.553
17547,TX,2009-10-01,19855665.873999998
17548,TX,2009-11-01,17452001.737
17549,TX,2009-12-01,20791775.111
17550,TX,2010-01-01,21231715.889
17551,TX,2010-02-01,18824469.593
17552,TX,2010-03-01,17580672.836
17553,TX,2010-04-01,17013805.707
17554,TX,2010-05-01,21631687.911
17555,TX,2010-06-01,25161134.384
17556,TX,2010-07-01,26146510.918
17557,TX,2010-08-01,28389554.024
17558,TX,2010-09-01,23075340.232
17559,TX,2010-10-01,19621095.714
17560,TX,2010-11-01,18157804.085
17561,TX,2010-12-01,20291262.844
17562,TX,2011-01-01,22004466.954
